2015-04-30 06:05:51,206'INFO:Set logger---
2015-04-30 06:05:51,228'INFO:building_blocke : consolidated
2015-04-30 06:05:51,245'INFO:build_dep:alp=0
2015-04-30 06:05:51,245'INFO:building_blocks:getblock:got  0 as block_num
2015-04-30 06:05:51,245'INFO:binding_blocks:getblock: Returned data request for 0
2015-04-30 06:05:51,250'INFO:build_dep:Returned:    LEA R0, DataSegment

2015-04-30 06:05:51,250'INFO:build_dep:Returned:    ADD R1, R1, 12

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    ADD R1, R1, -5

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    ADD R1, R1, 0

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    STR R1, R0, aacus

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    AND R2, R0, 4x0F

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,251'INFO:build_dep:Returned:    STR R2, R0, joiner

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    LDR R3, R0, DEEB

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    LDR R4, R0, LEAF

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    LDR R5, R0, D22D

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    LDR R6, R0, LIFE

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,252'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    ADD R3, R3, R4

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    ADD R3, R3, R3

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    STR R3, R0, calcx

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    AND R4, R5, R3

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    STR R4, R0, joiner

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    NOT R5, R5

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,253'INFO:build_dep:Returned:    STR R5, R0, duh

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    LDR R6, R0, FOED

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    LDR R7, R0, FOED

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    LSHF R6, R6, 8

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    RSHFL R7, R7, 3

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    RSHFA R6, R6, 6

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,254'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    STR R6, R0, fivespd

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    STR R7, R0, fivespd

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    LDR R1, R0, ZERO

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    LDR R2, R0, ZERO

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    LDR R3, R0, D22D

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    LDR R4, R0, LIFE

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    LDR R5, R0, FOED

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    LDR R6, R0, DEEB

2015-04-30 06:05:51,255'INFO:build_dep:Returned:    LDR R7, R0, LEAF

2015-04-30 06:05:51,255'INFO:analyzing block 0
2015-04-30 06:05:51,255'INFO:	No optimizations possible in block 0
2015-04-30 06:05:51,255'INFO:build_dep:alp=1
2015-04-30 06:05:51,255'INFO:building_blocks:getblock:got  1 as block_num
2015-04-30 06:05:51,255'INFO:binding_blocks:getblock: Returned data request for 1
2015-04-30 06:05:51,256'INFO:build_dep:Returned:    LDR R1, R0, BOMB

2015-04-30 06:05:51,256'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,256'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,256'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,256'INFO:build_dep:Returned:    LEA R2, HOWHIGH

2015-04-30 06:05:51,256'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,256'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,256'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,256'INFO:build_dep:Returned:    JMP R2

2015-04-30 06:05:51,256'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,256'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,256'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,256'INFO:build_dep:Returned:    LDR R1, R0, GOOF

2015-04-30 06:05:51,256'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,256'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,257'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,257'INFO:analyzing block 1
2015-04-30 06:05:51,257'INFO:build_dep:alp=2
2015-04-30 06:05:51,257'INFO:building_blocks:getblock:got  2 as block_num
2015-04-30 06:05:51,257'INFO:binding_blocks:getblock: Returned data request for 2
2015-04-30 06:05:51,260'INFO:build_dep:Returned:    STR R1, R0, dunk

2015-04-30 06:05:51,260'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    LDR R2, R0, DEEB

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    STR R2, R0, SPOT1

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    LDR R3, R0, FOED

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    LDR R4, R0, LEAF

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    STR R3, R0, SPOT2

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    STR R4, R0, SPOT3

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    LDR R5, R0, GOOD

2015-04-30 06:05:51,261'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    STR R5, R0, SPOT4

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    LDR R5, R0, SPOT1

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    LDR R4, R0, SPOT2

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    LDR R3, R0, SPOT3

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    LDR R2, R0, SPOT4

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    STR R5, R0, SPOT4

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    STR R4, R0, SPOT4

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    STR R3, R0, SPOT4

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    STR R2, R0, SPOT4

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    ADD R2, R2, R3

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,262'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    ADD R3, R4, R5

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    ADD R2, R2, R3

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    ADD R3, R0,1

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    STB R6, R3, ZOOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    LDR R4, R0, ZOOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    STB R7, R0, BEAD

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    LDR R3, R0, BEAD

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,263'INFO:build_dep:Returned:    STR R3, R0, chew

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    STR R4, R0, chew

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    ADD R3, R3, R4

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    LDR R4, R0, ZERO

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    JSR MUDDLE

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    STR R4, R0, MUDPIE

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    LEA R5, MUDDLER

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    JSRR R5

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    STR R5, R0, MUDPIE

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    ADD R6, R0, 1

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    LDB R6, R6, COOKIE

2015-04-30 06:05:51,264'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,265'INFO:build_dep:Returned:    LDB R7, R0, COOKIE

2015-04-30 06:05:51,265'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,265'INFO:build_dep:Returned:    STR R6, R0, crumb

2015-04-30 06:05:51,265'INFO:build_dep:Returned:    NOP

2015-04-30 06:05:51,265'INFO:build_dep:Returned:    STR R7, R0, crumb

